Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
4790,Boatwright,7379,61.69%,31.97%,0.34%,0.62%,2.93%,2.45%
4797,Bettencourt,7365,87.55%,0.69%,0.96%,0.38%,2.21%,8.20%
4810,Button,7341,90.41%,3.01%,0.75%,0.84%,1.55%,3.43%
4819,Bristow,7323,82.18%,12.39%,0.70%,0.59%,1.90%,2.25%
4826,Bosch,7312,81.58%,0.29%,1.42%,0.25%,1.27%,15.19%
4836,Bare,7291,90.51%,2.70%,0.97%,0.53%,1.76%,3.52%
4860,Bernhardt,7253,93.81%,0.66%,0.81%,0.59%,1.31%,2.81%
4873,Bobbitt,7230,68.19%,26.07%,0.48%,0.57%,2.17%,2.52%
4881,Bosley,7216,80.71%,13.96%,0.53%,0.64%,2.11%,2.06%
4912,Binkley,7159,93.34%,2.65%,0.46%,0.17%,1.79%,1.59%
4913,Blodgett,7157,93.04%,0.85%,0.48%,1.16%,1.84%,2.63%
4953,Bankston,7101,62.74%,31.18%,0.39%,0.55%,2.76%,2.38%
4974,Backus,7064,87.15%,7.96%,0.54%,0.34%,1.83%,2.19%
4983,Brumley,7046,89.84%,3.87%,0.47%,1.22%,1.89%,2.71%
4984,Brownell,7045,92.85%,2.61%,0.62%,0.48%,1.39%,2.04%
4990,Bickel,7035,95.58%,0.33%,0.55%,0.38%,1.12%,2.03%
5007,Beals,7020,85.07%,9.29%,0.75%,0.74%,1.79%,2.35%
5016,Bozeman,7004,68.58%,26.68%,0.34%,0.53%,2.37%,1.50%
5018,Berkowitz,7000,96.63%,0.33%,0.51%,0.00%,0.53%,2.00%
5024,Boynton,6983,82.00%,12.95%,0.53%,0.96%,1.80%,1.76%
5034,Bastian,6967,84.64%,6.07%,1.19%,0.37%,1.12%,6.60%
5037,Barringer,6964,85.64%,10.25%,0.29%,0.57%,1.26%,1.98%
5047,Beeson,6952,93.33%,0.39%,0.56%,1.28%,1.78%,2.66%
5048,Beardsley,6950,94.03%,0.50%,0.59%,0.43%,1.65%,2.79%
5055,Bowlin,6938,92.29%,2.29%,0.32%,0.92%,2.33%,1.84%
5075,Booher,6900,92.99%,2.22%,0.46%,0.64%,1.25%,2.45%
5077,Bischoff,6897,94.93%,0.23%,0.51%,0.25%,1.01%,3.07%
5085,Belk,6886,75.59%,19.52%,0.80%,0.32%,1.71%,2.06%
5111,Baxley,6852,91.00%,4.42%,0.44%,0.89%,1.37%,1.88%
5117,Bice,6841,93.01%,1.86%,0.53%,0.89%,1.97%,1.74%
5123,Bonham,6832,88.29%,6.15%,0.57%,0.76%,1.79%,2.44%
5137,Bechtel,6813,95.39%,0.37%,0.66%,0.21%,1.45%,1.92%
5142,Brody,6805,91.61%,4.06%,0.81%,0.21%,1.18%,2.15%
5168,Born,6771,94.17%,0.92%,1.57%,0.31%,1.14%,1.91%
5195,Bremer,6733,94.10%,0.77%,0.79%,0.48%,1.31%,2.55%
5218,Brush,6690,93.17%,1.63%,0.69%,0.67%,1.51%,2.33%
5223,Byars,6683,77.05%,17.16%,0.39%,0.94%,2.11%,2.35%
5238,Boettcher,6659,95.89%,0.30%,0.78%,0.42%,1.11%,1.50%
5247,Broadway,6647,64.63%,29.52%,0.42%,0.36%,2.84%,2.23%
5251,Bordelon,6644,93.93%,2.26%,0.39%,0.47%,1.31%,1.64%
5253,Baran,6640,91.57%,0.74%,2.50%,0.20%,1.39%,3.61%
5261,Brasher,6634,89.81%,5.23%,0.65%,0.66%,1.28%,2.37%
5264,Bowe,6628,76.27%,19.00%,0.57%,0.20%,2.20%,1.77%
5274,Burchfield,6612,92.83%,2.50%,0.45%,0.82%,1.57%,1.83%
5275,Byron,6610,78.40%,15.33%,0.79%,0.47%,1.63%,3.39%
5287,Bays,6588,90.35%,4.28%,0.76%,0.70%,1.90%,2.02%
5288,Brodie,6585,65.76%,27.08%,0.91%,0.99%,2.28%,2.99%
5295,Beeman,6578,90.13%,4.48%,0.50%,0.40%,1.55%,2.93%
5297,Birmingham,6577,84.93%,8.79%,0.61%,0.61%,1.51%,3.56%
5309,Beaudoin,6562,92.12%,2.64%,0.62%,0.41%,1.68%,2.53%
5313,Brophy,6557,94.89%,0.34%,0.64%,0.27%,1.24%,2.62%
5323,Beiler,6549,97.56%,0.29%,0.11%,0.17%,0.69%,1.19%
5338,Buell,6522,93.48%,1.06%,0.90%,0.31%,1.58%,2.67%
5369,Brigham,6485,77.96%,16.72%,0.57%,0.46%,1.71%,2.58%
5396,Blanchette,6452,92.89%,2.05%,0.71%,0.17%,1.94%,2.25%
5397,Blaine,6451,78.31%,12.90%,0.88%,3.27%,1.94%,2.70%
5415,Babin,6426,90.54%,4.84%,1.06%,0.34%,1.00%,2.23%
5421,Bogart,6420,93.13%,1.01%,0.59%,0.55%,1.25%,3.47%
5429,Bolling,6414,65.17%,29.67%,0.58%,0.47%,2.04%,2.07%
5471,Book,6356,93.36%,1.54%,1.15%,0.31%,1.84%,1.79%
5472,Bunnell,6355,92.95%,2.14%,0.58%,0.60%,1.87%,1.86%
5477,Bay,6350,83.04%,5.18%,5.31%,0.55%,1.72%,4.20%
5494,Buehler,6333,95.80%,0.25%,0.76%,0.08%,1.53%,1.58%
5533,Boylan,6280,93.11%,2.20%,0.81%,0.16%,1.43%,2.29%
5547,Barham,6266,79.25%,15.51%,0.62%,0.53%,2.27%,1.82%
5563,Browder,6249,68.44%,26.82%,0.46%,0.54%,1.82%,1.90%
5567,Bumgarner,6246,94.75%,0.62%,0.34%,1.12%,1.57%,1.60%
5589,Bruton,6221,66.10%,27.17%,0.35%,0.66%,2.07%,3.65%
5591,Brake,6220,87.32%,6.67%,0.43%,1.21%,1.88%,2.49%
5607,Burd,6202,86.68%,8.37%,0.44%,1.45%,1.24%,1.82%
5632,Bayless,6171,87.47%,6.32%,0.50%,0.47%,2.03%,3.21%
5669,Brister,6123,70.44%,24.58%,0.29%,0.78%,1.45%,2.45%
5692,Barnum,6090,81.38%,11.43%,1.82%,0.33%,2.28%,2.76%
5700,Berndt,6081,95.86%,0.38%,0.54%,0.38%,1.02%,1.83%
5711,Bergen,6074,92.81%,1.71%,0.89%,1.00%,1.38%,2.21%
5716,Bérubé,6067,95.71%,0.23%,0.53%,0.33%,1.42%,1.78%
5734,Bedard,6046,94.71%,1.31%,0.66%,0.40%,1.29%,1.64%
5748,Bott,6029,94.91%,0.33%,0.81%,0.45%,1.72%,1.77%
5754,Bixler,6021,94.24%,0.78%,0.51%,0.58%,1.18%,2.71%
5769,Benefield,6004,81.40%,13.16%,0.42%,1.08%,1.73%,2.22%
5778,Baldridge,5996,87.61%,5.30%,0.65%,1.88%,2.60%,1.95%
5783,Bedell,5989,83.80%,9.43%,0.90%,0.75%,2.22%,2.89%
5787,Beaman,5980,84.90%,9.28%,1.10%,0.75%,1.77%,2.19%
5809,Bard,5953,86.98%,7.17%,0.62%,0.39%,2.13%,2.70%
5823,Boardman,5938,94.59%,0.71%,0.77%,0.40%,1.90%,1.62%
5827,Bridge,5933,90.27%,3.78%,0.84%,0.59%,1.60%,2.92%
5829,Beer,5931,94.13%,0.89%,1.03%,0.44%,1.37%,2.14%
5829,Bettis,5931,70.53%,23.71%,0.44%,0.88%,2.02%,2.43%
5829,Banta,5931,87.79%,1.75%,3.15%,0.86%,1.89%,4.55%
5833,Bloomfield,5928,81.17%,11.81%,2.13%,0.59%,2.21%,2.09%
5838,Bentz,5923,95.02%,0.46%,0.62%,0.30%,1.30%,2.30%
5854,Boatman,5899,79.22%,14.21%,0.56%,0.61%,2.24%,3.17%
5855,Blakley,5898,77.89%,17.29%,0.51%,0.76%,1.81%,1.73%
5869,Baumgardner,5877,94.23%,1.41%,0.61%,0.36%,1.51%,1.87%
5881,Buckman,5868,84.73%,8.76%,0.37%,2.35%,1.87%,1.91%
5897,Bogle,5851,78.79%,14.66%,0.56%,0.89%,2.38%,2.72%
5914,Blume,5826,93.55%,1.97%,0.77%,0.29%,1.30%,2.11%
5917,Bellinger,5825,68.50%,25.13%,0.55%,0.70%,2.11%,3.00%
5919,Behnke,5824,95.91%,0.22%,0.38%,0.50%,1.10%,1.89%
5919,Bode,5824,92.98%,0.64%,1.10%,0.10%,1.44%,3.74%
5936,Ballou,5800,82.79%,10.76%,0.67%,1.48%,1.62%,2.67%
5954,Bartz,5781,95.47%,0.31%,0.66%,0.28%,1.21%,2.08%
5964,Blood,5770,93.62%,1.77%,0.42%,0.66%,1.77%,1.77%
5978,Barden,5755,83.15%,11.54%,0.49%,0.47%,2.09%,2.28%
5978,Beecher,5755,87.16%,6.86%,0.57%,0.96%,1.42%,3.02%
5986,Boring,5746,94.15%,0.54%,0.66%,0.50%,1.46%,2.68%
5990,Banner,5739,69.12%,24.73%,0.59%,0.47%,2.47%,2.61%
5992,Brinker,5736,92.14%,3.87%,0.38%,0.16%,1.27%,2.18%
5995,Bost,5734,78.20%,16.99%,0.51%,0.40%,1.80%,2.11%
5996,Berryhill,5733,76.82%,12.38%,0.40%,6.02%,2.04%,2.34%
6017,Blais,5718,95.52%,0.54%,0.68%,0.19%,1.26%,1.80%
6019,Bayne,5716,85.67%,7.98%,0.89%,0.51%,2.10%,2.85%
6038,Benz,5691,92.78%,0.81%,1.11%,0.39%,1.83%,3.09%
6039,Brummett,5690,93.92%,0.86%,0.39%,0.90%,1.86%,2.07%
6059,Byerly,5661,94.45%,2.26%,0.41%,0.23%,1.18%,1.47%
6062,Boatright,5659,88.73%,6.18%,0.32%,0.92%,1.71%,2.14%
6084,Byrum,5637,90.88%,3.85%,0.32%,1.15%,1.86%,1.93%
6094,Brenneman,5629,96.68%,(S),0.44%,(S),1.08%,1.35%
6094,Briley,5629,80.58%,14.27%,0.25%,0.41%,2.06%,2.43%
6127,Bane,5591,92.34%,2.84%,0.79%,0.80%,1.38%,1.84%
6146,Bromley,5576,91.02%,3.23%,0.68%,0.27%,1.40%,3.41%
6152,Bartel,5568,94.85%,0.61%,0.59%,0.22%,1.31%,2.42%
6174,Bagby,5542,68.64%,24.99%,0.29%,0.74%,2.76%,2.58%
6193,Bigham,5525,83.10%,12.81%,0.31%,0.42%,1.61%,1.76%
6199,Beckner,5516,94.34%,1.81%,0.34%,0.38%,1.16%,1.96%
6205,Burcham,5512,95.39%,0.25%,0.47%,1.09%,1.52%,1.27%
6209,Breland,5510,69.20%,25.46%,0.33%,0.69%,2.18%,2.14%
6214,Bodnar,5502,94.93%,0.33%,0.56%,0.35%,1.53%,2.31%
6220,Birdsong,5498,67.44%,24.45%,0.76%,1.93%,3.55%,1.87%
6226,Bramlett,5494,86.24%,8.72%,0.60%,0.64%,1.89%,1.91%
6235,Brett,5482,92.56%,2.19%,0.88%,0.27%,1.24%,2.86%
6244,Baber,5474,78.97%,12.64%,3.12%,0.82%,1.92%,2.52%
6245,Brookshire,5472,87.04%,8.13%,0.40%,0.82%,1.83%,1.77%
6260,Bushey,5456,94.30%,0.71%,0.38%,0.59%,2.00%,2.02%
6265,Burgin,5453,81.37%,13.26%,0.39%,0.39%,2.44%,2.16%
6291,Beckley,5429,80.00%,14.15%,0.74%,0.44%,2.28%,2.39%
6305,Beason,5414,71.43%,22.66%,0.61%,1.16%,2.09%,2.05%
6315,Bancroft,5404,91.82%,2.46%,0.63%,2.00%,1.28%,1.81%
6321,Bolduc,5401,95.54%,0.17%,0.57%,0.33%,1.57%,1.81%
6323,Burgett,5399,91.20%,2.39%,0.48%,1.30%,2.20%,2.43%
6358,Breeding,5358,91.69%,3.60%,0.30%,0.56%,1.42%,2.43%
6370,Busse,5344,93.68%,0.62%,0.62%,0.82%,1.37%,2.90%
6373,Brazil,5343,70.19%,20.40%,1.59%,0.86%,1.97%,5.00%
6395,Babbitt,5320,89.02%,4.23%,0.60%,1.48%,1.88%,2.78%
6431,Burkhalter,5282,78.51%,15.47%,0.53%,0.74%,2.71%,2.04%
6431,Brehm,5282,94.89%,0.25%,0.57%,0.19%,1.12%,2.99%
6441,Bono,5272,87.88%,3.68%,1.37%,0.30%,1.33%,5.44%
6449,Blessing,5263,93.71%,0.87%,0.51%,0.57%,1.29%,3.04%
6454,Bosworth,5260,92.85%,2.55%,0.59%,0.29%,1.56%,2.17%
6463,Bucci,5256,95.47%,(S),0.57%,(S),0.84%,2.74%
6474,Bill,5246,74.99%,8.12%,1.93%,7.00%,1.68%,6.29%
6480,Burbank,5240,78.32%,3.63%,0.69%,7.52%,2.33%,7.52%
6482,Baier,5238,94.86%,0.50%,0.71%,0.34%,1.24%,2.35%
6484,Broom,5236,69.37%,25.80%,0.29%,0.44%,1.76%,2.35%
6542,Bushnell,5176,86.38%,7.84%,0.71%,0.64%,2.40%,2.03%
6546,Berglund,5173,94.94%,0.25%,0.79%,0.43%,1.43%,2.17%
6588,Beane,5142,87.38%,8.27%,0.45%,0.91%,1.71%,1.28%
6593,Benfield,5138,93.11%,3.60%,0.37%,0.29%,1.38%,1.25%
6626,Barrick,5111,93.90%,0.84%,0.67%,1.19%,1.06%,2.35%
6635,Brumbaugh,5103,95.98%,0.29%,0.57%,0.49%,1.35%,1.31%
6636,Beachy,5102,98.08%,0.31%,0.24%,0.12%,0.61%,0.65%
6654,Brotherton,5086,92.49%,2.62%,0.49%,0.61%,1.44%,2.36%
6656,Burson,5082,82.43%,10.41%,1.04%,1.02%,1.97%,3.13%
6658,Beauregard,5078,87.69%,7.40%,0.53%,0.43%,1.36%,2.58%
6673,Bierman,5064,95.62%,0.26%,0.67%,0.24%,1.32%,1.90%
6699,Bodine,5042,92.84%,1.19%,0.63%,0.69%,2.18%,2.46%
6701,Bissell,5039,94.11%,0.89%,0.40%,0.50%,1.85%,2.26%
6711,Boyette,5032,88.31%,8.39%,0.46%,0.42%,1.03%,1.39%
6717,Brooke,5027,91.76%,2.47%,0.68%,0.32%,1.85%,2.92%
6750,Benge,4995,90.71%,1.14%,0.50%,2.60%,2.54%,2.50%
6755,Boley,4990,89.74%,6.01%,0.64%,0.72%,1.30%,1.58%
6761,Bergmann,4988,94.79%,0.40%,0.58%,0.20%,1.00%,3.03%
6771,Bushman,4981,93.21%,0.54%,0.64%,1.95%,1.59%,2.07%
6774,Brooker,4979,80.92%,14.32%,0.72%,0.48%,1.33%,2.23%
6791,Bowes,4967,89.15%,5.96%,0.85%,0.22%,1.85%,1.97%
6805,Ballenger,4956,81.40%,12.79%,0.50%,0.63%,1.90%,2.78%
6807,Benham,4955,91.06%,3.71%,0.54%,1.03%,1.72%,1.94%
6814,Breckenridge,4949,75.39%,18.04%,0.55%,0.69%,3.17%,2.16%
6823,Brace,4943,87.62%,7.53%,0.53%,0.51%,1.50%,2.33%
6845,Bannon,4921,93.98%,1.30%,0.67%,0.28%,1.14%,2.62%
6846,Burg,4919,94.63%,1.69%,0.81%,0.14%,0.98%,1.75%
6858,Brauer,4906,95.15%,0.43%,0.57%,0.24%,1.20%,2.41%
6858,Braddock,4906,81.74%,12.66%,0.45%,0.47%,2.04%,2.65%
6861,Burford,4905,78.35%,16.09%,0.57%,0.49%,2.08%,2.43%
6888,Beaumont,4878,86.02%,6.83%,0.68%,1.00%,1.54%,3.94%
6928,Borg,4843,93.00%,0.39%,0.81%,0.25%,1.57%,3.99%
6928,Barrington,4843,79.85%,14.14%,0.43%,0.54%,2.13%,2.91%
6943,Brammer,4830,92.61%,3.23%,0.41%,0.35%,1.49%,1.90%
6947,Brockway,4828,94.78%,0.27%,0.58%,0.56%,1.62%,2.20%
6949,Berner,4826,94.51%,0.75%,0.56%,0.23%,0.99%,2.96%
6955,Bly,4823,83.14%,10.66%,0.87%,0.48%,2.47%,2.38%
6958,Boisvert,4821,95.35%,0.60%,0.52%,0.54%,1.60%,1.39%
6965,Bloch,4817,93.79%,1.45%,(S),(S),0.98%,3.01%
6979,Bolinger,4805,95.50%,0.50%,0.37%,0.69%,1.33%,1.60%
6993,Biggers,4792,69.26%,25.10%,0.48%,0.65%,2.17%,2.34%
7001,Bent,4785,60.27%,29.43%,0.65%,0.84%,2.40%,6.42%
7001,Bryce,4785,79.73%,13.12%,1.17%,0.65%,2.22%,3.11%
7006,Barnwell,4781,61.39%,32.59%,0.69%,0.67%,2.34%,2.32%
7025,Blain,4764,80.27%,13.29%,0.59%,0.82%,1.68%,3.36%
7050,Berkley,4750,66.82%,26.80%,0.69%,0.69%,2.11%,2.88%
7054,Barley,4744,74.49%,18.93%,0.53%,1.45%,2.04%,2.55%
7084,Bartell,4726,87.73%,7.64%,0.72%,0.59%,1.40%,1.93%
7084,Botelho,4726,87.64%,0.74%,2.60%,0.36%,4.40%,4.25%
7093,Bemis,4722,94.85%,0.30%,0.72%,0.64%,1.42%,2.08%
7119,Bible,4700,81.74%,8.77%,0.55%,3.11%,2.94%,2.89%
7123,Bowler,4698,86.14%,8.49%,0.70%,0.15%,2.32%,2.19%
7124,Baucom,4696,88.82%,6.26%,0.47%,0.68%,1.60%,2.17%
7133,Brunelle,4688,89.95%,0.62%,0.64%,2.67%,1.79%,4.33%
7140,Boggess,4684,90.58%,4.48%,0.45%,0.81%,1.71%,1.96%
7151,Barta,4678,92.92%,0.36%,1.92%,0.41%,0.94%,3.44%
7165,Bonnell,4668,93.17%,1.11%,0.66%,0.77%,1.63%,2.66%
7167,Bidwell,4667,94.66%,0.34%,0.64%,0.71%,1.50%,2.14%
7182,Boutwell,4654,93.23%,2.04%,0.41%,0.67%,1.83%,1.83%
7184,Burress,4652,79.11%,15.78%,0.43%,0.52%,2.39%,1.78%
7220,Buckles,4623,82.95%,9.24%,0.65%,3.20%,1.90%,2.05%
7221,Brashear,4622,88.86%,4.93%,0.58%,0.71%,2.25%,2.66%
7234,Bybee,4614,93.11%,1.78%,0.46%,0.78%,1.63%,2.25%
7240,Brook,4607,82.92%,11.48%,0.76%,0.78%,1.61%,2.45%
7246,Beltz,4603,93.33%,0.28%,0.93%,0.85%,1.56%,3.04%
7247,Brawner,4601,81.85%,13.82%,0.72%,0.28%,1.67%,1.65%
7253,Belden,4600,93.20%,1.02%,0.46%,0.67%,1.50%,3.15%
7261,Beggs,4590,92.79%,2.18%,0.83%,0.24%,1.70%,2.27%
7274,Botts,4582,84.46%,9.10%,0.59%,1.66%,2.20%,1.99%
7320,Brundage,4558,84.66%,10.05%,1.16%,0.31%,1.80%,2.02%
7320,Blades,4558,80.06%,13.49%,0.46%,0.20%,1.56%,4.23%
7338,Burmeister,4543,95.53%,0.46%,0.59%,0.55%,1.08%,1.78%
7344,Boldt,4538,94.51%,0.40%,0.84%,0.55%,1.54%,2.16%
7377,Batchelder,4517,94.64%,0.73%,0.84%,0.44%,1.33%,2.01%
7393,Bostwick,4502,89.03%,3.53%,1.00%,1.49%,2.47%,2.49%
7399,Bosco,4498,92.49%,1.29%,1.65%,0.24%,0.73%,3.60%
7413,Bonney,4491,78.67%,11.09%,0.76%,1.16%,2.14%,6.19%
7418,Breslin,4490,94.54%,0.22%,0.82%,0.11%,1.56%,2.74%
7434,Bee,4480,66.83%,16.72%,9.82%,1.58%,2.37%,2.68%
7443,Behm,4476,95.82%,0.36%,0.42%,0.29%,1.05%,2.06%
7443,Blackford,4476,89.19%,5.59%,0.47%,0.67%,2.35%,1.74%
7450,Balch,4472,94.21%,0.69%,0.98%,0.42%,1.41%,2.28%
7457,Bessette,4469,94.38%,0.58%,0.54%,0.96%,1.92%,1.61%
7465,Boyett,4465,92.00%,1.75%,0.54%,0.36%,1.97%,3.38%
7468,Beaton,4462,79.11%,12.55%,0.58%,0.31%,1.46%,5.98%
7480,Bilodeau,4454,95.67%,0.18%,0.74%,0.36%,1.66%,1.39%
7481,Blizzard,4453,84.30%,10.85%,0.49%,0.88%,1.73%,1.75%
7494,Boden,4445,94.20%,1.82%,0.61%,0.40%,1.15%,1.82%
7520,Bridgeman,4424,73.94%,20.84%,0.57%,0.41%,2.24%,2.01%
7545,Barbieri,4407,92.63%,(S),0.52%,(S),1.11%,5.42%
7597,Butterworth,4375,95.09%,0.89%,0.34%,0.30%,1.39%,1.99%
7601,Bachmann,4372,95.38%,0.23%,0.69%,0.21%,0.80%,2.70%
7620,Bottoms,4357,85.17%,9.07%,0.48%,0.90%,2.16%,2.23%
7624,Burkey,4354,92.99%,1.86%,0.53%,0.21%,2.18%,2.23%
7629,Brann,4350,83.75%,10.90%,0.41%,0.60%,1.49%,2.85%
7641,Brogdon,4346,77.61%,16.68%,0.48%,0.74%,1.86%,2.62%
7655,Birdwell,4339,91.93%,2.88%,0.55%,1.20%,1.57%,1.87%
7682,Breton,4322,69.20%,4.00%,0.86%,0.16%,1.27%,24.50%
7682,Bevins,4322,90.58%,4.05%,0.37%,1.76%,1.53%,1.71%
7708,Buller,4307,92.85%,2.16%,0.58%,0.65%,0.88%,2.88%
7713,Bussell,4305,84.60%,9.31%,0.77%,1.28%,1.84%,2.21%
7717,Bieber,4301,96.63%,0.21%,0.33%,0.44%,0.84%,1.56%
7734,Beaudry,4293,93.24%,0.51%,0.58%,1.86%,1.54%,2.26%
7739,Ballentine,4289,75.54%,19.10%,0.61%,0.56%,1.68%,2.52%
7743,Bradfield,4288,82.18%,11.96%,0.77%,0.84%,1.91%,2.33%
7762,Bedwell,4276,94.57%,0.63%,0.35%,0.87%,1.54%,2.03%
7783,Bumgardner,4264,94.35%,1.64%,0.49%,0.21%,1.62%,1.69%
7827,Bloomer,4231,90.33%,4.80%,0.40%,0.76%,1.89%,1.82%
7846,Butz,4220,94.86%,0.64%,0.52%,0.19%,0.95%,2.84%
7849,Bloodworth,4218,80.09%,15.65%,0.24%,0.55%,1.28%,2.20%
7854,Brian,4214,82.94%,6.64%,2.25%,1.23%,2.18%,4.75%
7857,Borkowski,4212,97.06%,0.31%,0.28%,0.28%,0.78%,1.28%
7866,Boozer,4208,67.40%,27.42%,0.26%,0.31%,1.95%,2.66%
7870,Bakken,4205,95.84%,0.19%,0.74%,0.43%,1.38%,1.43%
7876,Banker,4201,89.84%,1.55%,4.09%,0.38%,1.88%,2.26%
7896,Brawley,4193,84.09%,10.61%,0.26%,0.57%,1.69%,2.77%
7899,Bunton,4191,65.76%,26.80%,0.64%,0.81%,2.96%,3.03%
7900,Barefoot,4190,95.11%,0.38%,0.21%,1.22%,1.93%,1.15%
7928,Barto,4174,92.38%,1.13%,1.22%,0.81%,1.80%,2.66%
7932,Basinger,4171,95.37%,0.29%,0.48%,0.60%,0.98%,2.28%
7940,Blosser,4167,96.52%,0.17%,0.41%,0.36%,1.44%,1.10%
7955,Beech,4160,86.88%,7.93%,0.99%,0.38%,1.47%,2.36%
7968,Bednar,4151,95.64%,0.34%,0.84%,0.14%,1.37%,1.66%
7992,Breuer,4138,94.49%,1.26%,0.56%,0.53%,1.16%,2.01%
7997,Borchardt,4136,94.71%,0.22%,0.31%,0.73%,0.97%,3.07%
7997,Battista,4136,93.64%,0.60%,0.53%,0.00%,0.92%,4.30%
8019,Bowyer,4127,90.55%,3.83%,0.78%,0.46%,1.48%,2.91%
8023,Bunce,4126,92.51%,1.67%,0.65%,0.78%,1.82%,2.57%
8045,Bevan,4114,93.85%,1.19%,0.73%,0.46%,1.12%,2.65%
8084,Brannen,4101,90.88%,4.58%,0.68%,0.37%,1.66%,1.83%
8097,Burnell,4095,79.49%,14.70%,0.49%,0.78%,2.25%,2.30%
8101,Burrus,4094,60.75%,33.46%,0.49%,0.42%,2.76%,2.13%
8114,Bixby,4086,92.95%,0.86%,0.64%,1.52%,1.96%,2.08%
8124,Brodsky,4083,95.89%,0.34%,0.61%,0.27%,0.56%,2.33%
8144,Basso,4070,87.54%,(S),2.31%,(S),1.92%,7.35%
8153,Brownfield,4067,87.02%,6.93%,0.49%,1.50%,2.26%,1.79%
8178,Brodeur,4053,94.55%,0.15%,0.72%,0.57%,1.92%,2.10%
8189,Boger,4051,86.89%,8.99%,0.59%,0.27%,1.48%,1.78%
8198,Borst,4048,94.44%,1.04%,0.67%,0.27%,1.41%,2.17%
8222,Bosse,4036,90.26%,4.36%,1.04%,0.35%,1.59%,2.40%
8226,Bonin,4034,93.63%,0.77%,0.64%,0.62%,1.39%,2.95%
8239,Bonnett,4023,81.58%,10.71%,1.04%,0.50%,1.99%,4.18%
8244,Blatt,4020,95.70%,0.35%,0.57%,0.57%,0.80%,2.01%
8250,Bullington,4015,94.92%,0.57%,0.47%,0.42%,1.59%,2.02%
8253,Borland,4014,90.03%,2.84%,1.07%,1.05%,2.29%,2.72%
8254,Bigler,4013,95.19%,0.17%,0.70%,0.47%,1.20%,2.27%
8277,Beadle,4005,87.59%,6.84%,0.40%,0.42%,1.75%,3.00%
8291,Bergin,3996,94.82%,0.75%,0.65%,0.40%,1.00%,2.38%
8299,Brainard,3992,93.34%,0.80%,0.60%,0.93%,1.98%,2.35%
8323,Beamer,3981,87.26%,6.66%,0.85%,0.63%,2.29%,2.31%
8328,Bowker,3980,90.03%,0.20%,1.43%,3.17%,2.71%,2.46%
8359,Brunk,3961,92.20%,1.26%,0.66%,2.17%,1.74%,1.97%
8369,Bressler,3956,94.39%,0.68%,0.73%,0.35%,1.21%,2.63%
8388,Board,3946,71.95%,21.01%,0.86%,0.33%,3.19%,2.66%
8419,Buckler,3926,94.83%,2.24%,(S),(S),1.07%,1.48%
8423,Braley,3924,92.18%,2.73%,0.51%,0.64%,2.19%,1.76%
8443,Bergquist,3912,95.09%,0.15%,0.84%,0.28%,1.66%,1.97%
8470,Braithwaite,3898,61.90%,30.66%,0.56%,0.38%,3.10%,3.39%
8472,Burlingame,3897,93.89%,0.26%,0.82%,0.31%,1.98%,2.75%
8501,Bogard,3875,82.25%,13.11%,0.70%,0.70%,1.47%,1.78%
8512,Brazell,3868,83.12%,11.04%,0.47%,0.62%,2.12%,2.64%
8512,Burdett,3868,88.86%,5.02%,0.90%,0.41%,2.40%,2.40%
8536,Bilbrey,3855,95.36%,0.80%,0.29%,0.42%,1.43%,1.71%
8541,Blaney,3854,89.26%,6.67%,0.67%,0.16%,1.17%,2.08%
8551,Blaisdell,3852,93.48%,0.29%,1.25%,0.65%,2.26%,2.08%
8551,Birchfield,3852,89.77%,5.14%,0.34%,0.93%,1.95%,1.87%
8556,Boe,3850,92.00%,1.58%,1.64%,1.19%,1.45%,2.13%
8559,Barwick,3848,93.53%,2.91%,(S),(S),0.91%,2.18%
8562,Bove,3847,92.33%,1.14%,(S),(S),0.75%,5.02%
8594,Bertsch,3832,95.04%,0.23%,0.81%,0.55%,1.51%,1.85%
8609,Borowski,3821,96.94%,0.18%,0.52%,0.26%,0.60%,1.49%
8648,Burdine,3802,77.06%,18.70%,0.29%,0.21%,2.31%,1.42%
8655,Bibb,3796,69.92%,23.87%,0.50%,1.16%,2.48%,2.08%
8659,Behr,3795,95.57%,(S),0.79%,(S),1.42%,1.84%
8665,Bos,3792,94.01%,0.58%,0.84%,0.47%,1.19%,2.90%
8736,Berk,3754,92.41%,1.97%,1.55%,0.24%,0.85%,2.98%
8741,Bitner,3753,94.67%,0.72%,0.69%,0.29%,1.44%,2.18%
8749,Boutin,3749,90.40%,4.91%,0.53%,0.13%,1.33%,2.69%
8761,Bouldin,3744,60.31%,34.46%,0.37%,0.24%,2.54%,2.08%
8775,Bernhard,3735,94.27%,0.62%,1.04%,0.13%,1.37%,2.57%
8800,Belisle,3722,86.11%,6.05%,0.38%,1.56%,1.72%,4.19%
8808,Brim,3717,61.80%,31.96%,0.51%,0.97%,2.82%,1.94%
8834,Bonanno,3709,93.69%,(S),0.49%,(S),1.19%,4.31%
8850,Bowerman,3702,92.27%,1.70%,0.46%,0.65%,1.86%,3.05%
8854,Breault,3700,95.76%,0.32%,0.49%,0.32%,1.41%,1.70%
8854,Bechtold,3700,94.54%,0.38%,1.05%,0.30%,1.03%,2.70%
8861,Barbera,3696,85.69%,1.24%,1.11%,0.19%,1.49%,10.28%
