Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
17551,Venzor,1603,7.24%,0.81%,0.81%,(S),(S),90.83%
17551,Viens,1603,94.20%,(S),0.94%,(S),1.81%,2.25%
17673,Volkert,1588,96.10%,(S),0.44%,(S),0.69%,2.33%
17699,Venters,1585,69.09%,25.93%,0.38%,0.44%,2.46%,1.70%
17709,Viles,1584,86.93%,1.14%,0.69%,2.65%,2.15%,6.44%
17818,VanGundy,1571,94.53%,(S),(S),0.38%,1.21%,3.63%
17864,Veenstra,1566,96.23%,(S),0.45%,(S),1.40%,1.60%
17911,Vosburgh,1561,96.09%,0.51%,(S),(S),1.35%,1.41%
17942,Vanderhorst,1558,53.92%,32.93%,0.32%,0.32%,1.09%,11.42%
18078,Voltz,1542,88.39%,7.59%,(S),(S),2.33%,0.91%
18098,Vejar,1539,7.80%,(S),0.78%,0.32%,(S),90.90%
18156,Vanscoy,1533,93.35%,0.72%,1.11%,0.46%,1.63%,2.74%
18208,Vandehey,1528,95.62%,0.92%,(S),(S),0.85%,2.03%
18218,Vitiello,1527,94.17%,0.52%,0.46%,0.00%,1.11%,3.73%
18306,Vallery,1515,59.21%,33.80%,1.65%,0.53%,1.45%,3.37%
18347,VanDyne,1510,94.44%,(S),1.26%,(S),1.99%,1.59%
18411,Vrooman,1504,92.69%,0.66%,0.53%,1.80%,2.33%,1.99%
18440,Voris,1501,91.14%,1.60%,(S),(S),1.93%,4.33%
18561,Vanderwall,1486,97.17%,(S),0.61%,(S),0.87%,0.87%
18584,Valdivieso,1483,9.37%,0.34%,0.34%,(S),(S),89.48%
18640,Veiga,1476,51.15%,19.78%,(S),(S),2.57%,25.68%
18671,Valenciano,1473,3.87%,(S),9.30%,(S),1.36%,84.93%
18685,Vogl,1471,92.39%,0.54%,1.09%,0.41%,0.82%,4.76%
18757,Vaquero,1462,2.74%,(S),(S),0.00%,(S),96.92%
18888,Vecchione,1446,95.50%,(S),0.48%,(S),1.11%,2.70%
18918,Vore,1443,94.53%,(S),(S),1.18%,2.08%,1.59%
18950,Vanderveer,1440,90.00%,4.31%,0.69%,0.00%,1.81%,3.19%
18994,Vanderslice,1435,94.29%,(S),(S),0.98%,1.53%,2.30%
19004,Vida,1434,70.22%,1.95%,14.37%,0.00%,4.46%,9.00%
19062,Vrabel,1428,96.50%,(S),0.84%,(S),0.98%,1.61%
19105,Vezina,1424,94.87%,(S),(S),0.56%,2.32%,1.62%
19138,Vitek,1420,95.56%,(S),0.77%,(S),1.27%,2.25%
19152,Vacek,1418,96.97%,(S),0.63%,(S),0.63%,1.20%
19210,Veitch,1413,92.36%,3.47%,(S),(S),1.56%,2.05%
19275,Vosburg,1406,93.60%,(S),0.50%,(S),1.85%,3.34%
19291,Vasko,1404,96.08%,(S),0.85%,(S),0.50%,2.14%
19348,Valladolid,1398,3.22%,(S),4.08%,(S),0.64%,91.42%
19364,VanLeeuwen,1397,93.34%,(S),1.36%,(S),2.15%,2.58%
19364,Vlahos,1397,94.13%,(S),0.72%,(S),2.00%,2.93%
19372,VanZee,1396,93.84%,(S),1.43%,(S),2.01%,2.15%
19398,Vandergrift,1393,92.03%,4.59%,0.43%,0.43%,1.08%,1.44%
19469,Vickrey,1388,94.02%,0.00%,0.50%,1.30%,1.44%,2.74%
19480,VanVoorhis,1387,95.67%,0.65%,(S),(S),1.66%,1.30%
19498,Vought,1385,95.96%,0.94%,(S),(S),0.94%,1.81%
19527,Vadnais,1383,94.79%,(S),(S),0.87%,2.24%,1.30%
19865,Vicars,1353,94.24%,2.07%,(S),(S),1.18%,1.48%
19885,Voit,1351,95.63%,1.33%,(S),(S),0.96%,1.18%
19911,Vitello,1348,93.55%,(S),0.96%,(S),1.56%,3.49%
19955,VanEpps,1344,94.87%,(S),1.26%,(S),1.12%,2.46%
19966,Villacís,1343,6.18%,(S),(S),0.00%,(S),93.22%
19997,Viñas,1339,11.28%,(S),13.97%,(S),1.05%,73.11%
20010,VanAlstyne,1338,84.83%,8.00%,(S),(S),4.11%,1.49%
20047,Viggiano,1334,93.78%,(S),0.60%,(S),0.90%,4.35%
20047,Viswanathan,1334,2.40%,(S),95.43%,(S),1.72%,(S)
20057,Verna,1333,73.59%,15.15%,2.48%,(S),(S),7.13%
20088,Vasconcelos,1330,63.23%,4.06%,1.95%,(S),(S),28.95%
20099,Varnadore,1329,91.20%,5.27%,0.45%,0.75%,1.50%,0.83%
20172,VanHorne,1322,84.49%,9.68%,(S),(S),1.89%,2.95%
20248,VanAntwerp,1314,93.68%,(S),0.53%,(S),1.83%,3.50%
20263,VanHooser,1313,95.58%,(S),(S),0.53%,2.21%,1.22%
20434,Vesey,1300,83.69%,11.85%,1.08%,0.46%,1.38%,1.54%
20512,Vanderwal,1293,95.90%,(S),(S),(S),0.93%,2.40%
20529,Virgilio,1292,88.00%,1.01%,0.70%,0.39%,0.70%,9.21%
20553,Veasley,1290,4.50%,90.16%,(S),(S),3.41%,1.47%
20565,Vigue,1289,86.89%,1.71%,1.01%,2.95%,1.86%,5.59%
20574,Visco,1288,92.55%,(S),1.32%,(S),1.24%,4.04%
20591,Vercher,1287,71.10%,21.29%,(S),(S),3.42%,3.34%
20617,Vallier,1285,60.78%,27.08%,0.47%,5.14%,3.50%,3.04%
20750,Vandermeulen,1274,96.00%,(S),(S),(S),1.57%,1.88%
20806,Vandorn,1269,92.20%,2.36%,(S),(S),1.73%,2.92%
20806,Voegele,1269,95.51%,(S),0.47%,(S),1.58%,2.13%
20926,Virani,1259,3.65%,0.79%,88.96%,0.79%,4.53%,1.27%
20961,Villamar,1256,4.06%,0.40%,10.99%,0.00%,0.72%,83.84%
21009,Vigo,1252,22.04%,1.04%,3.75%,0.00%,0.56%,72.60%
21068,Vohra,1247,3.05%,(S),92.86%,(S),2.25%,1.36%
21080,VanMatre,1246,94.94%,(S),(S),0.40%,2.09%,2.17%
21092,Vannatter,1245,95.34%,(S),(S),0.48%,1.77%,1.93%
21119,Vetrano,1243,94.37%,(S),(S),(S),1.13%,3.86%
21184,Villafranca,1239,8.72%,(S),9.60%,(S),0.48%,81.03%
21251,Valdespino,1234,8.83%,0.49%,0.00%,(S),(S),90.36%
21251,Vallo,1234,53.48%,2.92%,5.43%,26.74%,2.43%,9.00%
21272,Vieth,1232,95.29%,(S),1.46%,(S),0.65%,2.11%
21330,Vassell,1228,4.23%,90.15%,(S),(S),2.44%,2.69%
21360,Vanderheyden,1226,95.76%,(S),1.14%,(S),1.06%,1.55%
21470,Vierling,1217,95.56%,(S),1.07%,(S),1.07%,2.05%
21495,Verástegui,1215,6.58%,(S),(S),0.00%,(S),93.00%
21535,Vicario,1212,47.85%,(S),0.83%,(S),0.66%,50.08%
21535,Villella,1212,93.48%,(S),0.50%,(S),1.16%,4.62%
21568,Vallin,1210,14.21%,1.65%,(S),(S),(S),83.64%
21568,Violante,1210,59.09%,0.74%,0.41%,0.00%,1.16%,38.60%
21672,VanWagoner,1202,95.17%,(S),(S),(S),1.25%,3.08%
21759,Villaverde,1195,8.37%,0.42%,16.32%,0.42%,3.43%,71.05%
21790,Virk,1193,2.35%,0.84%,91.87%,0.00%,3.44%,1.51%
21830,Venson,1191,14.69%,79.35%,(S),(S),2.60%,2.85%
21830,Viernes,1191,5.21%,(S),66.50%,(S),13.77%,14.44%
21830,Voong,1191,(S),0.00%,98.82%,0.00%,0.50%,(S)
21862,Virtue,1189,88.98%,5.13%,1.35%,0.42%,1.60%,2.52%
21878,Venuti,1187,94.19%,(S),1.60%,(S),1.26%,2.44%
21912,VanLeuven,1185,93.67%,0.51%,0.51%,0.59%,1.10%,3.63%
22124,Vandever,1169,76.90%,2.40%,(S),16.68%,(S),2.74%
22158,Viteri,1166,11.41%,(S),(S),0.00%,(S),88.25%
22158,Vogan,1166,92.11%,(S),2.14%,(S),1.46%,2.83%
22173,Valois,1165,70.82%,0.52%,4.03%,0.43%,2.66%,21.55%
22246,Vidana,1159,4.06%,(S),(S),0.60%,(S),94.65%
22301,VanBrocklin,1156,94.90%,(S),0.78%,(S),2.25%,1.38%
22301,Viau,1156,90.22%,3.81%,0.43%,0.52%,2.77%,2.25%
22334,Vandewater,1154,95.58%,(S),0.61%,(S),0.78%,2.51%
22375,Vollmar,1151,95.40%,(S),1.13%,(S),1.56%,1.22%
22471,Valcourt,1145,52.58%,40.00%,(S),(S),1.92%,4.72%
22481,Vicuña,1144,3.06%,0.00%,3.67%,0.00%,0.44%,92.83%
22503,Viars,1143,96.68%,0.79%,(S),(S),0.61%,1.22%
22516,Vossler,1142,95.80%,(S),0.88%,(S),1.23%,1.49%
22573,Ventresca,1138,95.17%,(S),0.88%,(S),0.70%,3.16%
22573,Vollrath,1138,96.49%,(S),1.14%,(S),0.62%,1.49%
22608,Villarroel,1136,7.04%,(S),1.94%,(S),0.44%,90.23%
22618,Volkmann,1135,94.98%,(S),0.70%,(S),1.15%,2.64%
22618,Vowels,1135,91.81%,3.26%,0.70%,1.06%,1.76%,1.41%
22707,Verrill,1129,97.43%,(S),0.62%,(S),0.97%,0.62%
22749,Vannest,1126,92.81%,0.71%,0.44%,1.07%,1.33%,3.64%
22809,Vea,1123,12.91%,(S),61.26%,(S),11.93%,12.64%
22906,Veloso,1117,38.14%,(S),34.11%,(S),2.69%,23.19%
22944,Vasconcellos,1115,69.24%,4.39%,4.13%,0.63%,7.89%,13.72%
23002,Vinciguerra,1111,95.41%,(S),0.99%,(S),0.72%,2.70%
23019,Vasile,1110,92.16%,(S),0.72%,(S),1.26%,5.68%
23054,Vanasse,1109,95.04%,(S),(S),1.08%,2.07%,1.08%
23065,VanLoon,1108,94.04%,(S),0.90%,(S),1.17%,3.43%
23084,Vanderwoude,1107,96.03%,(S),1.45%,(S),0.72%,0.99%
23084,Verville,1107,92.77%,0.63%,0.72%,0.81%,2.26%,2.80%
23100,Vermette,1105,91.40%,0.54%,1.36%,0.63%,1.72%,4.34%
23135,VanTassell,1103,95.56%,(S),0.45%,(S),1.45%,2.09%
23153,Vonderhaar,1102,97.55%,(S),0.54%,(S),0.54%,1.27%
23333,Velasques,1091,2.84%,2.38%,0.73%,(S),(S),93.68%
23354,Vantine,1090,94.13%,(S),0.92%,(S),2.20%,2.48%
23371,Victorian,1089,6.80%,81.91%,0.55%,1.38%,3.12%,6.24%
23397,Vasta,1087,81.14%,0.55%,8.74%,1.93%,2.30%,5.34%
23472,Voelkel,1083,93.91%,(S),0.74%,(S),1.48%,3.69%
23485,Venkatesh,1082,1.02%,(S),96.30%,0.74%,1.66%,(S)
23555,Vermeer,1078,94.99%,(S),1.02%,(S),1.02%,2.69%
23576,Vig,1077,75.21%,0.00%,18.85%,0.46%,2.79%,2.69%
23604,Vise,1075,93.77%,(S),0.84%,(S),1.58%,2.79%
23618,Vause,1074,93.02%,2.33%,(S),(S),2.23%,1.68%
23618,Venne,1074,92.18%,1.96%,0.84%,0.84%,1.77%,2.42%
23618,Verhagen,1074,93.85%,(S),0.84%,(S),1.30%,3.54%
23714,VanBibber,1068,95.32%,1.12%,(S),(S),0.66%,1.97%
23725,Vitelli,1067,95.31%,(S),(S),0.00%,1.50%,3.09%
23737,Viruet,1066,7.04%,1.31%,(S),(S),(S),91.09%
23750,Vinzant,1065,84.60%,8.17%,0.66%,1.31%,2.07%,3.19%
23804,Voges,1062,95.67%,(S),0.47%,(S),1.32%,2.07%
23881,VanGelder,1057,94.13%,(S),1.04%,(S),1.51%,2.74%
23881,Viar,1057,94.23%,(S),1.14%,(S),1.32%,2.55%
23943,Viner,1054,91.94%,2.37%,0.95%,0.66%,1.04%,3.04%
23957,Venturini,1053,90.22%,(S),1.04%,(S),0.95%,7.60%
23978,Valletta,1052,94.49%,(S),0.95%,0.00%,(S),4.18%
24012,Villamor,1050,12.29%,(S),63.71%,(S),7.14%,16.38%
24049,Vesper,1048,94.37%,(S),0.67%,(S),1.15%,3.05%
24075,Veneziano,1046,96.37%,(S),0.48%,(S),0.48%,2.49%
24090,VanGuilder,1045,94.93%,(S),0.57%,(S),2.49%,1.24%
24137,Venancio,1042,26.01%,0.58%,1.34%,(S),(S),71.79%
24137,Vibbert,1042,96.07%,(S),(S),0.48%,1.15%,1.63%
24201,VanWie,1038,95.66%,(S),0.58%,(S),1.64%,1.25%
24237,VanZile,1035,87.63%,(S),(S),8.21%,1.74%,2.03%
24260,Villalovos,1034,8.32%,(S),(S),(S),(S),90.81%
24325,Vien,1031,32.88%,(S),63.92%,(S),1.26%,1.16%
24388,Vires,1027,94.64%,(S),(S),1.07%,1.27%,2.63%
24404,Victorio,1026,4.48%,(S),21.44%,(S),1.66%,72.12%
24431,VanRoekel,1025,97.76%,(S),(S),(S),0.68%,0.88%
24431,Villafan,1025,0.88%,0.00%,(S),(S),0.00%,98.63%
24466,Vannote,1023,92.86%,1.47%,(S),(S),2.93%,2.44%
24531,Valderas,1019,7.65%,0.69%,1.47%,(S),(S),89.50%
24531,Vandevelde,1019,95.09%,(S),0.69%,(S),0.79%,2.45%
24531,Voisin,1019,90.48%,3.43%,(S),(S),2.06%,1.86%
24554,Voltaire,1018,5.01%,86.25%,(S),(S),3.24%,4.62%
24685,Verity,1011,92.19%,(S),1.38%,(S),1.78%,3.66%
24747,Vasey,1007,94.14%,1.49%,(S),(S),0.79%,2.58%
24762,Valeri,1006,92.25%,0.89%,(S),(S),0.80%,5.67%
24802,Vena,1004,89.74%,(S),1.69%,(S),1.39%,6.57%
