Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
23881,Althaus,1057,92.81%,0.57%,1.61%,0.57%,1.61%,2.84%
23881,Altidor,1057,(S),96.78%,(S),0.00%,1.51%,1.14%
23899,Agredano,1056,3.22%,(S),(S),(S),0.00%,96.21%
23899,Anyanwu,1056,1.14%,97.06%,(S),0.00%,1.33%,(S)
23920,Alarid,1055,23.89%,(S),0.47%,0.66%,(S),74.50%
23920,Archambeau,1055,80.76%,1.52%,0.76%,12.70%,2.65%,1.61%
23943,Angelone,1054,97.15%,0.47%,(S),(S),0.47%,1.61%
23957,Azpeitia,1053,4.84%,(S),(S),0.66%,(S),94.02%
23978,Agin,1052,89.07%,2.76%,(S),(S),1.71%,4.56%
24012,Agostino,1050,92.86%,1.90%,(S),(S),0.67%,4.10%
24031,Aracena,1049,3.62%,0.76%,(S),0.00%,(S),95.52%
24049,Abid,1048,29.58%,(S),61.55%,(S),4.77%,2.10%
24064,Alvino,1047,63.71%,(S),1.43%,(S),0.86%,33.62%
24090,Aasen,1045,95.02%,(S),0.86%,(S),2.87%,0.86%
24090,Acheampong,1045,0.86%,97.70%,(S),(S),0.67%,0.48%
24090,Arabie,1045,94.64%,(S),(S),0.86%,1.34%,2.68%
24112,Aldaz,1044,6.03%,0.00%,0.48%,(S),(S),93.01%
24112,Arevalos,1044,4.89%,(S),0.48%,(S),(S),94.16%
24124,Arebalo,1043,11.22%,(S),0.77%,(S),(S),87.54%
24159,Asato,1041,4.71%,(S),78.77%,(S),13.64%,2.79%
24186,Aikman,1039,88.16%,4.81%,0.67%,1.15%,2.41%,2.79%
24186,Anastasia,1039,93.26%,1.54%,(S),(S),0.96%,3.46%
24201,Antes,1038,85.65%,0.58%,8.67%,0.67%,2.50%,1.93%
24214,Ansel,1037,94.89%,(S),0.77%,(S),1.35%,2.22%
24222,Adsit,1036,95.08%,(S),(S),(S),1.45%,2.61%
24288,Alférez,1033,2.71%,(S),10.65%,0.00%,(S),86.06%
24305,Allemand,1032,90.50%,(S),(S),0.78%,1.65%,6.20%
24339,Abdelaziz,1030,76.70%,10.00%,2.23%,0.00%,5.05%,6.02%
24352,Altland,1029,97.57%,(S),0.49%,(S),0.58%,0.78%
24370,Augusta,1028,62.35%,27.92%,0.58%,0.49%,2.92%,5.74%
24370,Aumiller,1028,94.65%,(S),0.78%,(S),1.17%,2.72%
24388,Aarons,1027,61.73%,32.52%,(S),(S),1.85%,2.82%
24404,Aceituno,1026,5.85%,1.46%,(S),(S),(S),92.30%
24446,Antill,1024,96.00%,(S),0.68%,(S),0.59%,1.95%
24466,Agyemang,1023,0.78%,97.46%,(S),(S),0.59%,1.08%
24499,Asbill,1021,88.83%,1.67%,0.69%,5.78%,2.06%,0.98%
24517,Amell,1020,92.06%,(S),(S),0.78%,0.98%,5.29%
24572,Allgeier,1017,96.66%,(S),(S),(S),1.38%,1.08%
24572,Annan,1017,45.43%,50.54%,1.57%,(S),1.47%,(S)
24593,Amason,1016,92.13%,2.76%,(S),(S),1.38%,2.17%
24608,Andreoli,1015,93.30%,(S),(S),0.99%,1.38%,3.25%
24608,Arakawa,1015,6.90%,0.00%,75.37%,0.69%,13.10%,3.94%
24648,Ainslie,1013,89.83%,(S),0.89%,(S),2.76%,5.73%
24665,Aguon,1012,10.97%,(S),58.89%,(S),17.09%,11.07%
24702,Auzenne,1010,22.77%,65.25%,(S),(S),5.54%,5.25%
24718,Agcaoili,1009,2.68%,(S),82.36%,(S),8.23%,6.34%
24838,Anna,1002,79.14%,5.19%,6.39%,3.29%,1.10%,4.89%
